product_id,produit,categorie,unite,url,prix
apres-shampooing-huile-extraordinaire-pour-cheveux-normaux-200ml-elseve,APRES SHAMPOOING HUILE EXTRAORDINAIRE POUR CHEVEUX NORMAUX 200ML ELSEVE,beaute-hygiene,200ml,https://aswakassalam.com/produit/apres-shampooing-huile-extraordinaire-pour-cheveux-normaux-200ml-elseve/,44.95
apres-shampooing-hydratant-72h-hyaluron-repulp-200ml-elseve,APRES SHAMPOOING HYDRATANT 72H HYALURON REPULP 200ML ELSEVE,beaute-hygiene,200ml,https://aswakassalam.com/produit/apres-shampooing-hydratant-72h-hyaluron-repulp-200ml-elseve/,48.95
apres-shampooing-lait-damande-nourricier-200ml-ultra-doux,APRES SHAMPOOING LAIT D’AMANDE NOURRICIER 200ML ULTRA DOUX,beaute-hygiene,200ml,https://aswakassalam.com/produit/apres-shampooing-lait-damande-nourricier-200ml-ultra-doux/,35.5
apres-shampooing-olive-mythique-400ml-ultra-doux,APRES SHAMPOOING OLIVE MYTHIQUE 400ML ULTRA DOUX,beaute-hygiene,400ml,https://aswakassalam.com/produit/apres-shampooing-olive-mythique-400ml-ultra-doux/,59.95
apres-shampooing-tresors-de-miel-200ml-ultra-doux,APRES SHAMPOOING TRESORS DE MIEL 200ML ULTRA DOUX,beaute-hygiene,200ml,https://aswakassalam.com/produit/apres-shampooing-tresors-de-miel-200ml-ultra-doux/,35.5
apres-shampooing-beurre-de-karite-et-macadamia-cheveux-tres-secs-ou-frises-200ml-le-petit-olivier,APRES-SHAMPOOING BEURRE DE KARITE ET MACADAMIA CHEVEUX TRES SECS OU FRISES 200ML LE PETIT OLIVIER,beaute-hygiene,200ml,https://aswakassalam.com/produit/apres-shampooing-beurre-de-karite-et-macadamia-cheveux-tres-secs-ou-frises-200ml-le-petit-olivier/,69.95
apres-shampooing-coco-et-the-vert-tous-types-de-cheveux-250ml-lovea,APRES-SHAMPOOING COCO ET THE VERT TOUS TYPES DE CHEVEUX 250ML LOVEA,beaute-hygiene,250ml,https://aswakassalam.com/produit/apres-shampooing-coco-et-the-vert-tous-types-de-cheveux-250ml-lovea/,74.95
apres-shampooing-monoi-karite-pour-cheveux-secs-et-abimes-200ml-lovea,APRES-SHAMPOOING MONOI & KARITE POUR CHEVEUX SECS ET ABIMES 200ML LOVEA,beaute-hygiene,200ml,https://aswakassalam.com/produit/apres-shampooing-monoi-karite-pour-cheveux-secs-et-abimes-200ml-lovea/,74.95
apres-shampooing-nutrition-huiles-dolive-karite-argan-200ml-le-petit-olivier,"APRES-SHAMPOOING NUTRITION HUILES D’OLIVE, KARITE, ARGAN 200ML LE PETIT OLIVIER",beaute-hygiene,200ml,https://aswakassalam.com/produit/apres-shampooing-nutrition-huiles-dolive-karite-argan-200ml-le-petit-olivier/,69.95
apres-shampooing-olive-mythique-200ml-ultra-doux,APRES-SHAMPOOING OLIVE MYTHIQUE 200ML ULTRA DOUX,beaute-hygiene,200ml,https://aswakassalam.com/produit/apres-shampooing-olive-mythique-200ml-ultra-doux/,35.5
apres-shampooing-purifiant-aloe-vera-the-vert-200ml-le-petit-olivier,APRES-SHAMPOOING PURIFIANT ALOE VERA & THE VERT 200ML LE PETIT OLIVIER,beaute-hygiene,200ml,https://aswakassalam.com/produit/apres-shampooing-purifiant-aloe-vera-the-vert-200ml-le-petit-olivier/,69.95
apres-shampooing-tonus-brillance-huile-sesame-300ml-timotei,APRES-SHAMPOOING TONUS BRILLANCE HUILE SESAME 300ML TIMOTEI,beaute-hygiene,300ml,https://aswakassalam.com/produit/apres-shampooing-tonus-brillance-huile-sesame-300ml-timotei/,34.5
baby-shampooing-shiny-drops-300ml-johnson-baby,BABY SHAMPOOING SHINY DROPS 300ML JOHNSON BABY,beaute-hygiene,300ml,https://aswakassalam.com/produit/baby-shampooing-shiny-drops-300ml-johnson-baby/,45.5
bain-bouche-fraiche-intense-500ml-listerine,BAIN BOUCHE FRAICHE INTENSE 500ML LISTERINE,beaute-hygiene,500ml,https://aswakassalam.com/produit/bain-bouche-fraiche-intense-500ml-listerine/,48.95
bain-bouche-soin-blancheur-500ml-listerine,BAIN BOUCHE SOIN BLANCHEUR 500ML LISTERINE,beaute-hygiene,500ml,https://aswakassalam.com/produit/bain-bouche-soin-blancheur-500ml-listerine/,48.95
bain-bouche-zero-alcool-menthe-500ml-listerine,BAIN BOUCHE ZERO ALCOOL MENTHE 500ML LISTERINE,beaute-hygiene,500ml,https://aswakassalam.com/produit/bain-bouche-zero-alcool-menthe-500ml-listerine/,48.95
bain-de-bouche-optic-white-500ml-colgate,BAIN DE BOUCHE OPTIC WHITE 500ML COLGATE,beaute-hygiene,500ml,https://aswakassalam.com/produit/bain-de-bouche-optic-white-500ml-colgate/,45.5
bain-moussant-200ml-johnson-baby,BAIN MOUSSANT 200ML JOHNSON BABY,beaute-hygiene,200ml,https://aswakassalam.com/produit/bain-moussant-200ml-johnson-baby/,33.95
bande-de-cire-peau-normale-10-unites-veet,BANDE DE CIRE PEAU NORMALE 10 UNITES VEET,beaute-hygiene,,https://aswakassalam.com/produit/bande-de-cire-peau-normale-10-unites-veet/,36.95
bandes-de-cire-peaux-sensibles-10-unites-veet,BANDES DE CIRE PEAUX SENSIBLES 10 UNITES VEET,beaute-hygiene,,https://aswakassalam.com/produit/bandes-de-cire-peaux-sensibles-10-unites-veet/,36.95
bandes-epilation-10-pieces-depiliss,BANDES EPILATION 10 PIECES DEPILISS,beaute-hygiene,,https://aswakassalam.com/produit/bandes-epilation-10-pieces-depiliss/,5.95
bandes-epilation-50-unites-depiliss,BANDES EPILATION 50 UNITES DEPILISS,beaute-hygiene,,https://aswakassalam.com/produit/bandes-epilation-50-unites-depiliss/,15.95
baume-a-levres-3en1-pink-48g-labello,"BAUME A LEVRES 3EN1 PINK 4,8G LABELLO",beaute-hygiene,8g,https://aswakassalam.com/produit/baume-a-levres-3en1-pink-48g-labello/,42.5
baume-a-levres-3en1-red-48g-labello,"BAUME A LEVRES 3EN1 RED 4,8G LABELLO",beaute-hygiene,8g,https://aswakassalam.com/produit/baume-a-levres-3en1-red-48g-labello/,42.5
baume-a-levres-3en1-rose-48g-labello,"BAUME A LEVRES 3EN1 ROSE 4,8G LABELLO",beaute-hygiene,8g,https://aswakassalam.com/produit/baume-a-levres-3en1-rose-48g-labello/,42.5
baume-a-levres-coco-lovea,BAUME A LEVRES COCO LOVEA,beaute-hygiene,,https://aswakassalam.com/produit/baume-a-levres-coco-lovea/,69.95
30-pods-3-en-1-ariel,30 pods 3 en 1 – ARIEL,entretien,,https://aswakassalam.com/produit/30-pods-3-en-1-ariel/,92.95
eau-de-javel-1l-divers-parfums-janis,Eau de javel 1L Divers parfums – JANIS,entretien,1l,https://aswakassalam.com/produit/eau-de-javel-1l-divers-parfums-janis/,5.95
eau-de-javel-25l-janis,"Eau de javel 2,5L – JANIS",entretien,5l,https://aswakassalam.com/produit/eau-de-javel-25l-janis/,10.95
lot-de-2-essuie-tout-3-plis-selpak,"Lot de 2 essuie-tout, 3 plis – SELPAK",entretien,,https://aswakassalam.com/produit/lot-de-2-essuie-tout-3-plis-selpak/,9.95
lot-de-3-essuies-tout-2-plis-sany,"Lot de 3 essuies tout, 2 plis – SANY",entretien,,https://aswakassalam.com/produit/lot-de-3-essuies-tout-2-plis-sany/,18.5
10-sacs-poubelle-120l-igor,10 SACS POUBELLE 120L IGOR,entretien,120l,https://aswakassalam.com/produit/10-sacs-poubelle-120l-igor/,30.95
10-sacs-poubelles-35l-folia,10 SACS POUBELLES 35L FOLIA,entretien,35l,https://aswakassalam.com/produit/10-sacs-poubelles-35l-folia/,10.95
10-sacs-poubelles-drawstring-100l-folia,10 SACS POUBELLES DRAWSTRING 100L FOLIA,entretien,100l,https://aswakassalam.com/produit/10-sacs-poubelles-drawstring-100l-folia/,22.95
10-sacs-poubelles-drawstring-130l-folia,10 SACS POUBELLES DRAWSTRING 130L FOLIA,entretien,130l,https://aswakassalam.com/produit/10-sacs-poubelles-drawstring-130l-folia/,35.95
10-sacs-poubelles-drawstring-50l-folia,10 SACS POUBELLES DRAWSTRING 50L FOLIA,entretien,50l,https://aswakassalam.com/produit/10-sacs-poubelles-drawstring-50l-folia/,13.95
100-gants-nitrile-medium-bleu-igor,100 GANTS NITRILE MEDIUM BLEU IGOR,entretien,,https://aswakassalam.com/produit/100-gants-nitrile-medium-bleu-igor/,89.95
100-gants-nitrile-small-bleu-igor,100 GANTS NITRILE SMALL BLEU IGOR,entretien,,https://aswakassalam.com/produit/100-gants-nitrile-small-bleu-igor/,89.95
100-gants-nitrile-small-noir-igor,100 GANTS NITRILE SMALL NOIR IGOR,entretien,,https://aswakassalam.com/produit/100-gants-nitrile-small-noir-igor/,89.95
12-feuilles-de-papier-cuisson-sulfurise-netoy,12 FEUILLES DE PAPIER CUISSON SULFURISE NETOY,entretien,,https://aswakassalam.com/produit/12-feuilles-de-papier-cuisson-sulfurise-netoy/,13.5
12-rouleaux-papier-hygienique-2-plis-dalaa,12 ROULEAUX PAPIER HYGIENIQUE 2 PLIS DALAA,entretien,,https://aswakassalam.com/produit/12-rouleaux-papier-hygienique-2-plis-dalaa/,24.95
15-sacs-de-congelation-2530cm-chikipak,15 SACS DE CONGELATION 25*30CM CHIKIPAK,entretien,,https://aswakassalam.com/produit/15-sacs-de-congelation-2530cm-chikipak/,19.95
2-gants-de-nettoyage-multi-usage-en-silicone-magic-gloves,2 GANTS DE NETTOYAGE MULTI-USAGE EN SILICONE MAGIC GLOVES,entretien,,https://aswakassalam.com/produit/2-gants-de-nettoyage-multi-usage-en-silicone-magic-gloves/,60.95
32-pastilles-allume-feu-sans-odeur-asevi,32 PASTILLES ALLUME FEU SANS ODEUR ASEVI,entretien,,https://aswakassalam.com/produit/32-pastilles-allume-feu-sans-odeur-asevi/,18.95
40-pastilles-pour-lave-vaisselle-parfum-citron-finish,40 pastilles pour lave-vaisselle parfum citron FINISH,entretien,,https://aswakassalam.com/produit/40-pastilles-pour-lave-vaisselle-parfum-citron-finish/,94.95
40-sacs-poubelle-30l-elmejor,40 SACS POUBELLE 30L ELMEJOR,entretien,30l,https://aswakassalam.com/produit/40-sacs-poubelle-30l-elmejor/,30.5
adoucissant-3l-econet,ADOUCISSANT 3L ECONET,entretien,3l,https://aswakassalam.com/produit/adoucissant-3l-econet/,44.95
adoucissant-a-la-rose-3l-doussy,ADOUCISSANT A LA ROSE 3L DOUSSY,entretien,3l,https://aswakassalam.com/produit/adoucissant-a-la-rose-3l-doussy/,56.95
adoucissant-concentre-3l-asevi,ADOUCISSANT CONCENTRE 3L ASEVI,entretien,3l,https://aswakassalam.com/produit/adoucissant-concentre-3l-asevi/,52.95
adoucissant-concentre-hypoallergenique-rose-talc-15l-asevi,"ADOUCISSANT CONCENTRE HYPOALLERGENIQUE ROSE TALC 1,5L ASEVI",entretien,5l,https://aswakassalam.com/produit/adoucissant-concentre-hypoallergenique-rose-talc-15l-asevi/,27.5
adoucissant-fleur-dambre-et-bois-de-santal-144l-peros,"ADOUCISSANT FLEUR D’AMBRE ET BOIS DE SANTAL 1,44L PEROS",entretien,44l,https://aswakassalam.com/produit/adoucissant-fleur-dambre-et-bois-de-santal-144l-peros/,38.95
adoucissant-fleur-de-perles-et-cachemire-144l-peros,"ADOUCISSANT FLEUR DE PERLES ET CACHEMIRE 1,44L PEROS",entretien,44l,https://aswakassalam.com/produit/adoucissant-fleur-de-perles-et-cachemire-144l-peros/,38.95
adoucissant-jardin-de-lavande-et-bougainvillier-144l-peros,"ADOUCISSANT JARDIN DE LAVANDE ET BOUGAINVILLIER 1,44L PEROS",entretien,44l,https://aswakassalam.com/produit/adoucissant-jardin-de-lavande-et-bougainvillier-144l-peros/,38.95
adoucissant-orchidee-bleue-et-fleurs-de-lys-144l-peros,"ADOUCISSANT ORCHIDEE BLEUE ET FLEURS DE LYS 1,44L PEROS",entretien,44l,https://aswakassalam.com/produit/adoucissant-orchidee-bleue-et-fleurs-de-lys-144l-peros/,38.95
aerosol-anti-insectes-rampants-360ml-baygon,AEROSOL ANTI INSECTES RAMPANTS 360ML BAYGON,entretien,360ml,https://aswakassalam.com/produit/aerosol-anti-insectes-rampants-360ml-baygon/,33.95
aerosol-anti-insectes-rampants-450ml-baygon,AEROSOL ANTI INSECTES RAMPANTS 450ML BAYGON,entretien,450ml,https://aswakassalam.com/produit/aerosol-anti-insectes-rampants-450ml-baygon/,42.95
aerosol-anti-insectes-volants-sans-odeur-400ml-raid,AEROSOL ANTI-INSECTES VOLANTS SANS ODEUR 400ML RAID,entretien,400ml,https://aswakassalam.com/produit/aerosol-anti-insectes-volants-sans-odeur-400ml-raid/,33.5
aerosol-insecticide-citron-300ml-lance,AEROSOL INSECTICIDE CITRON 300ML LANCE,entretien,300ml,https://aswakassalam.com/produit/aerosol-insecticide-citron-300ml-lance/,14.95
aerosol-tout-insecte-parfume-au-citron-200ml-zentek,AEROSOL TOUT INSECTE PARFUME AU CITRON 200ML ZENTEK,entretien,200ml,https://aswakassalam.com/produit/aerosol-tout-insecte-parfume-au-citron-200ml-zentek/,12.95
ajax-vitre-450ml,AJAX VITRE 450ML,entretien,450ml,https://aswakassalam.com/produit/ajax-vitre-450ml/,15.95
allume-feu-48-cubes-flammat,ALLUME-FEU 48 CUBES FLAMMAT,entretien,,https://aswakassalam.com/produit/allume-feu-48-cubes-flammat/,14.5
allume-feu-ecologique-24-cubes-flammat,ALLUME-FEU ECOLOGIQUE 24 CUBES FLAMMAT,entretien,,https://aswakassalam.com/produit/allume-feu-ecologique-24-cubes-flammat/,18.5
